influence,"Traps consisted of plastic cups ( diameter 8.5 cm , depth 15 cm , capacity 550 ml ) sunk into the ground and filled with 150 ml of preserving solution ( 40 % ethanol , 30 % @MATTER$ , 20 % glycerol , 10 % acetic acid , with a few drops of detergent to reduce @QUALITY$ ) for continuous trapping ."
NA,"Historical water use by the energy sector is related to patterns of @ORGANISM$ endangerment , where water resource regions with a greater fraction of available surface @MATTER$ withdrawn by hydropower or consumed by the energy sector correlated with higher probabilities of imperilment ."
NA,"Ways to quantify precipitation : rainfall amount open field ( collecting bottle ) mmmeasured by a rainfall collecting bottle ; rainfall amount open field ( vaisala ) mmmeasured by the vaisala sensor -- - average rainfall intensity open field ( vaisala ) mm/hmeasured by the vaisala sensor -- - peak rainfall intensity open field ( vaisala ) mm/hmeasured by the vaisala sensor -- - average of the five highest five minute intensities open field ( vaisala ) measured by the vaisala sensor -- - @QUALITY$ ( tipping-bucket ) mmmeasured by the tipping-bucket rain gauge -- - @QUALITY$ ( tipping-bucket ) mm/hmeasured by the tipping-bucket rain gauge -- - peak rainfall intensity ( tipping-bucket ) mm/hmeasured by the tipping-bucket rain gauge average of the five highest five minute intensities open field ( vaisala ) -- average of the five highest five minute intensities ( vaisala ) -- measured by the vaisala sensor Precipitation ( am_t ) , millimeter am_t Precipitation measured at the climate station or locally within sites ."
NA,"We summarized all available information on benthic biodiversity ( Prokaryotes , Foraminifera , Meiofauna , Macrofauna , and Megafauna ) in different deep-sea @ENVIRONMENT$ of the @LOCATION$ ( 200 to more than 4,000 m depth ) , including open slopes , deep basins , canyons , cold seeps , seamounts , deep-water corals and deep-hypersaline anoxic basins and analyzed overall longitudinal and bathymetric patterns ."
have,"Globally , we demonstrate spatial trade-offs in allocating funds to protect forests for carbon and biodiversity and show that cost-effective spending for REDD would protect relatively few @ORGANISM$ of @ENVIRONMENT$ ."
occur_in,We show that @MATTER$ and hemicelluloses are degraded in the @ENVIRONMENT$ and that a previously unknown microbial community containing a diversity of bacteria is present .
occur_in,"In a grassland biodiversity experiment , we addressed this gap by assessing aboveground decomposer and @ENVIRONMENT$ and linking their abundance and diversity to rates of decomposition and @ORGANISM$ ."
NA,"Known on data portal , see ( `` CSP soil profile description II_soil horizons horizons ) authored by SP6 ( horizon : the soil horizon name assigned by SP6 to that horizon in the @QUALITY$ and the samples along soil profile ; Helper ; known on data portal , see `` CSP soil profile description II_soil horizons.xls horizons.xls authored by SP6 ) @ENVIRONMENT$ according to established cateogories ."
NA,"Energy , Water and Fish : Biodiversity Impacts of Energy-Sector Water Demand in the United States Depend on Efficiency and Policy Measures Rising energy consumption in coming decades , combined with a changing @QUALITY$ mix , have the potential to increase the impact of energy sector water use on @ENVIRONMENT$ biodiversity ."
have,"@ENVIRONMENT$ are hot beds of malaria transmission as they provide conditions such as vegetation cover , @QUALITY$ , rainfall and humidity conditions that are conducive to distribution and survival of malaria vectors ."
NA,"Indicators : Access to clean fuels and technologies for cooking , Access to electricity , Adjusted net savings , Adjusted savings , Agricultural land , Agricultural methane emissions , Agricultural nitrous oxide emissions , Annual freshwater withdrawals , Aquaculture production , Arable land , Average precipitation in depth , Bird species , CO2 emissions , CO2 emissions from electricity and heat production , CO2 emissions from gaseous fuel consumption , CO2 emissions from liquid fuel consumption , CO2 emissions from manufacturing industries and construction , CO2 emissions from other sectors , CO2 emissions from residential buildings and commercial and public services , CO2 emissions from @MATTER$ consumption , CO2 emissions from transport , @QUALITY$ intensity , Capture fisheries production , Coal rents , Disaster risk reduction progress score , Droughts , Electricity production from oil , Electricity production from renewable sources , Energy intensity level of primary energy , Energy related methane emissions , Fish species , Forest area , Forest rents , GHG net emissions/removals by LUCF , HFC gas emissions , Land area , Land area where elevation is below 5 meters , Mammal species , Marine protected areas , Methane emissions , Methane emissions in energy sector , Mineral rents , Mortality rate attributed to household and ambient air pollution , Mortality rate attributed to unintentional poisoning , Mortality rate attributed to unsafe water , Natural gas rents , Nitrous oxide emissions , Nitrous oxide emissions in energy sector , Oil rents , Other greenhouse gas emissions , PFC gas emissions , PM2.5 air pollution , People practicing open defecation , People using at least basic drinking water services , People using at least basic sanitation services , People using safely managed drinking water services , People using safely managed sanitation services , People with basic handwashing facilities including soap and water , Plant species , Population living in areas where elevation is below 5 meters , Population living in slums , Renewable electricity output , Renewable energy consumption , Renewable internal freshwater resources , Renewable internal freshwater resources per capita , Rural land area , Rural land area where elevation is below 5 meters , Rural population living in areas where elevation is below 5 meters , SF6 gas emissions , Surface area , Terrestrial and marine protected areas , Terrestrial protected areas , Total fisheries production , Total greenhouse gas emissions , Total natural resources rents , Urban land area , Urban land area where elevation is below 5 meters , Urban population living in areas where elevation is below 5 meters , Water productivity Methodology - Registry Source : Last updated at : ######## License - Creative Commons Attribution International CC-BY environment_indicators_for_india_1 country_name Country Name string # string country_name country_iso3 Country ISO3 string # string country_iso3 year Year gyear # gYear year indicator_name Indicator Name string # string indicator_name indicator_code Indicator Code string # string indicator_code value Value number # decimal value data/environment_indicators_for_india_1.csv csv original/environment-indicators-for-india-1.csv original/environment-indicators-for-india-1.csv csv text/csv 375066 environment hxl indicators india"
NA,"Ways to quantify @PHENOMENA$ : @QUALITY$ open field ( collecting bottle ) mmmeasured by a rainfall collecting bottle ; rainfall amount open field ( vaisala ) mmmeasured by the vaisala sensor -- - average rainfall intensity open field ( vaisala ) mm/hmeasured by the vaisala sensor -- - peak rainfall intensity open field ( vaisala ) mm/hmeasured by the vaisala sensor -- - average of the five highest five minute intensities open field ( vaisala ) measured by the vaisala sensor -- - rainfall amount ( tipping-bucket ) mmmeasured by the tipping-bucket rain gauge -- - average rainfall intensity ( tipping-bucket ) mm/hmeasured by the tipping-bucket rain gauge -- - peak rainfall intensity ( tipping-bucket ) mm/hmeasured by the tipping-bucket rain gauge Throughfall as measured by the throughfall collecting bottles Deriving kinetic energy from sand loss ( loss_sand_g ) , gram loss_sand_g Kinetic energy is derived from sand loss out of splashcups ."
NA,@QUALITY$ ( @MATTER$ ) is the current acidity .
occur_in,Percent leaf area consumed by @ORGANISM$ was 40 % lower in communities containing 12 plant species ; in @ENVIRONMENT$ containing only three species earthworms increased slug leaf area consumption .
occur_in,Sand-filled splash cups were used to study the erosivity of @PHENOMENA$ and throughfall in the @ENVIRONMENT$ of southeast China in spring and summer 2010 .
NA,"The model considers that local extinction risk is defined by patch size , and immigration rates by @ENVIRONMENT$ , and that the recovery from local species losses depends upon the landscape @ORGANISM$ pool ."
have,We used the relative abundance of the dominant @ORGANISM$ OTUs to assess the relationship between fungal and @QUALITY$ and assess the environmental variables affecting the changes in the fungal community composition .
NA,"Because fungal pathogens likely have similar abiotic requirements for growth as other fungi , characterizing @QUALITY$ favorable for fungi also may be used to predict the selective pressures imposed by pathogenic @ORGANISM$ on plants in different habitats ."
NA,Preliminary data suggest that bird @PHENOMENA$ confers an advantage of greater @MATTER$ movement and may represent a mechanism for minimizing inbreeding in naturally fragmented populations .
NA,"Growing human population densities , intensified land-use , invasive @ORGANISM$ and increasing @ENVIRONMENT$ fragmentation threaten ecosystems worldwide and protected areas are often the only refuge for endangered species ."
NA,"Here , we investigated whether and how the effects of biodiversity mediated by non-trophic interactions among benthic bioturbator species vary according to community @QUALITY$ and @PHENOMENA$ ."
NA,"average sandloss @ENVIRONMENT$ g m-2 -- -- Deriving kinetic energy from sand loss ( loss_o ) , gramsPerSquareMeter loss_o @QUALITY$ is derived from sand loss out of splashcups ."
NA,"@LOCATION$ Reading the Complex Skipper @ORGANISM$ Fauna of One Tropical Place Background An intense , 30-year , ongoing biodiversity inventory of Lepidoptera , together with their food plants and parasitoids , is centered on the rearing of wild-caught caterpillars in the 120,000 terrestrial hectares of dry , rain , and cloud forest of Area de Conservacion Guanacaste ( ACG ) in northwestern Costa Rica ."
NA,"Indicators : Access to clean fuels and technologies for cooking , Access to electricity , Adjusted net savings , Adjusted savings , Agricultural land , Agricultural methane emissions , Agricultural nitrous oxide emissions , Annual freshwater withdrawals , Aquaculture production , Arable land , Average precipitation in depth , Bird species , CO2 emissions , CO2 emissions from electricity and @PHENOMENA$ , CO2 emissions from gaseous @MATTER$ consumption , CO2 emissions from liquid fuel consumption , CO2 emissions from manufacturing industries and construction , CO2 emissions from other sectors , CO2 emissions from residential buildings and commercial and public services , CO2 emissions from solid fuel consumption , CO2 emissions from transport , CO2 intensity , Capture fisheries production , Coal rents , Disaster risk reduction progress score , Droughts , Electricity production from oil , Electricity production from renewable sources , Energy intensity level of primary energy , Energy related methane emissions , Fish species , Forest area , Forest rents , GHG net emissions/removals by LUCF , HFC gas emissions , Land area , Land area where elevation is below 5 meters , Mammal species , Marine protected areas , Methane emissions , Methane emissions in energy sector , Mineral rents , Mortality rate attributed to household and ambient air pollution , Mortality rate attributed to unintentional poisoning , Mortality rate attributed to unsafe water , Natural gas rents , Nitrous oxide emissions , Nitrous oxide emissions in energy sector , Oil rents , Other greenhouse gas emissions , PFC gas emissions , PM2.5 air pollution , People practicing open defecation , People using at least basic drinking water services , People using at least basic sanitation services , People using safely managed drinking water services , People using safely managed sanitation services , People with basic handwashing facilities including soap and water , Plant species , Population living in areas where elevation is below 5 meters , Population living in slums , Renewable electricity output , Renewable energy consumption , Renewable internal freshwater resources , Renewable internal freshwater resources per capita , Rural land area , Rural land area where elevation is below 5 meters , Rural population living in areas where elevation is below 5 meters , SF6 gas emissions , Surface area , Terrestrial and marine protected areas , Terrestrial protected areas , Total fisheries production , Total greenhouse gas emissions , Total natural resources rents , Urban land area , Urban land area where elevation is below 5 meters , Urban population living in areas where elevation is below 5 meters , Water productivity Methodology - Registry Source : Last updated at : ######## License - Creative Commons Attribution International CC-BY environment_indicators_for_india_1 country_name Country Name string # string country_name country_iso3 Country ISO3 string # string country_iso3 year Year gyear # gYear year indicator_name Indicator Name string # string indicator_name indicator_code Indicator Code string # string indicator_code value Value number # decimal value data/environment_indicators_for_india_1.csv csv original/environment-indicators-for-india-1.csv original/environment-indicators-for-india-1.csv csv text/csv 375066 environment hxl indicators india"
NA,"Indicators : Access to clean fuels and technologies for cooking , Access to electricity , Adjusted net savings , Adjusted savings , @ENVIRONMENT$ , Agricultural methane emissions , @PHENOMENA$ , Annual freshwater withdrawals , Aquaculture production , Arable land , Average precipitation in depth , Bird species , CO2 emissions , CO2 emissions from electricity and heat production , CO2 emissions from gaseous fuel consumption , CO2 emissions from liquid fuel consumption , CO2 emissions from manufacturing industries and construction , CO2 emissions from other sectors , CO2 emissions from residential buildings and commercial and public services , CO2 emissions from solid fuel consumption , CO2 emissions from transport , CO2 intensity , Capture fisheries production , Coal rents , Disaster risk reduction progress score , Droughts , Electricity production from oil , Electricity production from renewable sources , Energy intensity level of primary energy , Energy related methane emissions , Fish species , Forest area , Forest rents , GHG net emissions/removals by LUCF , HFC gas emissions , Land area , Land area where elevation is below 5 meters , Mammal species , Marine protected areas , Methane emissions , Methane emissions in energy sector , Mineral rents , Mortality rate attributed to household and ambient air pollution , Mortality rate attributed to unintentional poisoning , Mortality rate attributed to unsafe water , Natural gas rents , Nitrous oxide emissions , Nitrous oxide emissions in energy sector , Oil rents , Other greenhouse gas emissions , PFC gas emissions , PM2.5 air pollution , People practicing open defecation , People using at least basic drinking water services , People using at least basic sanitation services , People using safely managed drinking water services , People using safely managed sanitation services , People with basic handwashing facilities including soap and water , Plant species , Population living in areas where elevation is below 5 meters , Population living in slums , Renewable electricity output , Renewable energy consumption , Renewable internal freshwater resources , Renewable internal freshwater resources per capita , Rural land area , Rural land area where elevation is below 5 meters , Rural population living in areas where elevation is below 5 meters , SF6 gas emissions , Surface area , Terrestrial and marine protected areas , Terrestrial protected areas , Total fisheries production , Total greenhouse gas emissions , Total natural resources rents , Urban land area , Urban land area where elevation is below 5 meters , Urban population living in areas where elevation is below 5 meters , Water productivity Methodology - Registry Source : Last updated at : ######## License - Creative Commons Attribution International CC-BY environment_indicators_for_india_1 country_name Country Name string # string country_name country_iso3 Country ISO3 string # string country_iso3 year Year gyear # gYear year indicator_name Indicator Name string # string indicator_name indicator_code Indicator Code string # string indicator_code value Value number # decimal value data/environment_indicators_for_india_1.csv csv original/environment-indicators-for-india-1.csv original/environment-indicators-for-india-1.csv csv text/csv 375066 environment hxl indicators india"
have,"It was measured in standing trees , or snags , additional to the basal diameter ; Diameter at breast height ; ; Datagroup description : Diameter at breast height ; Instrumentation : diameter tape , calliper ( derived from datagroup ) ; Instrumentation : diameter tape , calliper ( derived from datagroup ) diameter tape , calliper Helper ( dbh.comment ) , dimensionless dbh.comment Helper column to understand other columns in this data set ( dbh.comment : comment on the dbh value ; Datagroup description : Helper ) Helper column to understand other columns in this data set Helper Helper column to understand other columns in this data set comment on the dbh value ; Datagroup description : Helper Diameter at breast height ( dbhpostmean ) , dimensionless dbhpostmean Diameter of a tree , measured at 1.3 m height ( dbhpostmean : diameter at breast height posterior mean , extrapolated from basal diameter , if that was not given ; Diameter at breast height ; ; Datagroup description : Diameter at breast height ; Instrumentation : diameter tape , calliper ( derived from datagroup ) ; Instrumentation : diameter tape , calliper ( derived from datagroup ) ) dimensionless real Diameter at breast height @QUALITY$ of a @ORGANISM$ , measured at 1.3 m height diameter at breast height posterior mean , extrapolated from basal diameter , if that was not given ; Diameter at breast height ; ; Datagroup description : Diameter at breast height ; Instrumentation : diameter tape , calliper ( derived from datagroup ) ; Instrumentation : diameter tape , calliper ( derived from datagroup ) diameter tape , calliper Helper ( dbhpostsd ) , dimensionless dbhpostsd Helper column to understand other columns in this data set ( dbhpostsd : Uncertainty of the dbh extrapolation ( standard deviation of the posterior distribution ) Helper ; Datagroup description : Helper ) dimensionless real Helper Helper column to understand other columns in this data set Uncertainty of the dbh extrapolation ( standard deviation of the posterior distribution ) Helper ; Datagroup description : Helper Helper ( stemsGrEq10 ) , dimensionless stemsGrEq10 Helper column to understand other columns in this data set ( stemsGrEq10 : Probability that a stem would be considerd greater or equal than 10 given it s basal diameter ."
NA,"Ways to quantify @PHENOMENA$ : rainfall amount open field ( collecting bottle ) mmmeasured by a rainfall collecting bottle ; rainfall amount open @ENVIRONMENT$ ( vaisala ) mmmeasured by the vaisala sensor -- - average rainfall intensity open field ( vaisala ) mm/hmeasured by the vaisala sensor -- - peak rainfall intensity open field ( vaisala ) mm/hmeasured by the vaisala sensor -- - average of the five highest five minute intensities open field ( vaisala ) measured by the vaisala sensor -- - rainfall amount ( tipping-bucket ) mmmeasured by the tipping-bucket rain gauge -- - average rainfall intensity ( tipping-bucket ) mm/hmeasured by the tipping-bucket rain gauge -- - peak rainfall intensity ( tipping-bucket ) mm/hmeasured by the tipping-bucket rain gauge ( SPEI_12_Oct : standardised precipitation-evapotranspiration index calculated for a 12 month timescale , see Fichtner et al ."
NA,"Indicators : Access to electricity , Adjusted savings , Agricultural land , Agricultural methane emissions , Agricultural nitrous oxide emissions , Arable land , Bird species , CO2 emissions , CO2 emissions from gaseous fuel consumption , CO2 emissions from liquid fuel consumption , CO2 emissions from solid fuel consumption , Capture fisheries production , Coal rents , Energy related methane emissions , Fish species , Forest area , Forest rents , Land area , @ENVIRONMENT$ where elevation is below 5 meters , Mammal species , Marine protected areas , Methane emissions , @PHENOMENA$ in energy sector , Mineral rents , Natural gas rents , Nitrous oxide emissions , Nitrous oxide emissions in energy sector , Oil rents , PM2.5 air pollution , People practicing open defecation , People using at least basic drinking water services , People using at least basic sanitation services , People using safely managed drinking water services , People using safely managed sanitation services , Plant species , Population living in areas where elevation is below 5 meters , Renewable electricity output , Renewable energy consumption , Renewable internal freshwater resources , Renewable internal freshwater resources per capita , Rural land area , Rural land area where elevation is below 5 meters , Rural population living in areas where elevation is below 5 meters , Surface area , Terrestrial and marine protected areas , Terrestrial protected areas , Total fisheries production , Total natural resources rents , Urban land area , Urban land area where elevation is below 5 meters , Urban population living in areas where elevation is below 5 meters Methodology - Registry Source : Last updated at : ######## License - Creative Commons Attribution International CC-BY environment_indicators_for_greenland_1 country_name Country Name string # string country_name country_iso3 Country ISO3 string # string country_iso3 year Year gyear # gYear year indicator_name Indicator Name string # string indicator_name indicator_code Indicator Code string # string indicator_code value Value number # decimal value data/environment_indicators_for_greenland_1.csv csv original/environment-indicators-for-greenland-1.csv original/environment-indicators-for-greenland-1.csv csv text/csv 211273 environment hxl indicators greenland"
influence,"( rock_artefacts49 : Features of sediment / Primary constituents / @MATTER$ and artefacts : @QUALITY$ II ; rock_artefacts49 ) Basic information on soil properties , according to `` Eckelmann , W. , Sponagel , H. , Grottenthaler , W. , Hartmann , J. K. , Hartwich , R. , Janetzko , P. , ... & Traidl , R. ( 2005 ) ."
have,Land-use and land-management change : relationships with earthworm and @ORGANISM$ and @ENVIRONMENT$ structural properties Background Change in land use and management can impact massively on soil ecosystems .
NA,Rainevent for determinig @QUALITY$ of rainfalls Splashcups were collected after certain @PHENOMENA$ .
NA,"Bee @QUALITY$ did not differ between landscapes , but bee species richness was higher in urban areas than @ENVIRONMENT$ ."
have,The Geochemical Mapping of Agricultural and Grazing Land Soil comprises more than 70 @MATTER$ and parameters determined on more than 4000 @ENVIRONMENT$ samples .
NA,"Ways to quantify precipitation : rainfall amount open field ( collecting bottle ) mmmeasured by a @PHENOMENA$ collecting bottle ; @QUALITY$ open field ( vaisala ) mmmeasured by the vaisala sensor -- - average rainfall intensity open field ( vaisala ) mm/hmeasured by the vaisala sensor -- - peak rainfall intensity open field ( vaisala ) mm/hmeasured by the vaisala sensor -- - average of the five highest five minute intensities open field ( vaisala ) measured by the vaisala sensor -- - rainfall amount ( tipping-bucket ) mmmeasured by the tipping-bucket rain gauge -- - average rainfall intensity ( tipping-bucket ) mm/hmeasured by the tipping-bucket rain gauge -- - peak rainfall intensity ( tipping-bucket ) mm/hmeasured by the tipping-bucket rain gauge Throughfall as measured by the throughfall collecting bottles Deriving kinetic energy from sand loss ( loss_sand_g ) , gram loss_sand_g Kinetic energy is derived from sand loss out of splashcups ."
NA,"Here , we investigate the impacts of decomposer diversity on the stability ( reliability ) of three important aboveground and @ENVIRONMENT$ functions : primary productivity ( shoot and root biomass ) , litter decomposition , and @PHENOMENA$ ."
NA,"Using a combination of @QUALITY$ analyses , metagenomics , and whole-genome sequencing , we reveal that the fungus garden microbiome of leaf-cutter @ORGANISM$ is composed of a diverse community of bacteria with high plant biomass-degrading capacity ."
influence,"To address the three challenges , we resolved the dynamics of the top- level ecosystem function annual @QUALITY$ change change hierarchically into its various component processes ( @PHENOMENA$ , leaf and root turnover , recruitment and mortality ) and states ( stand structures , water stress ) and traced the influence of different facets of FC along this hierarchy in a path analysis ."
NA,"It is highly unlikely that species-poor plantations , which may be optimal for @ENVIRONMENT$ biomass production , will outperform @ORGANISM$ diverse assemblages for a combination of functions , including overall carbon storage and control over water and nutrient flows ."
NA,"-- - 6 digit metal tags starting with 3 were also used for woody debris items -- the reference file linking metal tags to tree individual tags is called `` Tree stem reference list for the Comparative Study Sites ( CSPs ) ) ( TagMBa original : Silver ID given by Martin , Anja , or Christian , in this case the tree was considered alive by Martin , and @QUALITY$ by AnjaCSP metal tag number ( trees , @ENVIRONMENT$ debris ) ."
NA,"-- - 6 digit metal tags starting with 3 were also used for woody debris items CSP metal tag number ( @ORGANISM$ , woody debris ) ( TagMBa original ) , dimensionless TagMBa original CSP tree individuals were marked mostly with @MATTER$ tags but also additional tags were used ."
have,The current study examined changes in @QUALITY$ and diversity associated with the conversion of @ENVIRONMENT$ into urban habitats .
NA,"Similarly , modern ecosystems , in which invasive @ORGANISM$ are rampant , may be expected to exhibit similar shutdown of @PHENOMENA$ by vicariance as an outcome of the modern biodiversity crisis ."
NA,Revealing the Appetite of the Marine Aquarium @ORGANISM$ Trade : The Volume and Biodiversity of Fish Imported into the United States The aquarium trade and other @ENVIRONMENT$ consumers are at a crossroads forced by threats from global climate change and other anthropogenic stressors that have weakened coastal ecosystems .
NA,"Ways to quantify precipitation : rainfall amount open field ( collecting bottle ) mmmeasured by a rainfall collecting bottle ; rainfall amount open field ( vaisala ) mmmeasured by the vaisala sensor -- - average rainfall intensity open field ( vaisala ) mm/hmeasured by the vaisala sensor -- - peak rainfall intensity open @ENVIRONMENT$ ( vaisala ) mm/hmeasured by the vaisala sensor -- - average of the five highest five minute @QUALITY$ open field ( vaisala ) measured by the vaisala sensor -- - rainfall amount ( tipping-bucket ) mmmeasured by the tipping-bucket rain gauge -- - average rainfall intensity ( tipping-bucket ) mm/hmeasured by the tipping-bucket rain gauge -- - peak rainfall intensity ( tipping-bucket ) mm/hmeasured by the tipping-bucket rain gauge rainfall amount ( tipping-bucket ) mm -- rainfall amount ( tipping-bucket ) -- measured by the tipping-bucket rain gauge Precipitation ( int_t ) , millimeter per hour int_t Precipitation measured at the climate station or locally within sites ."
occur_in,cover and abundance of each @ORGANISM$ ) was performed at central plot level the additional @ENVIRONMENT$ list ( i.e .
NA,Ways to quantify precipitation : rainfall amount open field ( collecting bottle ) mmmeasured by a @PHENOMENA$ collecting bottle ; rainfall amount open field ( vaisala ) mmmeasured by the vaisala sensor -- - @QUALITY$ open field ( vaisala ) mm/hmeasured by the vaisala sensor -- - peak rainfall intensity open field ( vaisala ) mm/hmeasured by the vaisala sensor -- - average of the five highest five minute intensities open field ( vaisala ) measured by the vaisala sensor -- - rainfall amount ( tipping-bucket ) mmmeasured by the tipping-bucket rain gauge -- - average rainfall intensity ( tipping-bucket ) mm/hmeasured by the tipping-bucket rain gauge -- - peak rainfall intensity ( tipping-bucket ) mm/hmeasured by the tipping-bucket rain gauge ( int_v : average rainfall intensity open field ( vaisala ) mm/h -- average rainfall intensity ( vaisala ) -- measured by the vaisala sensor ) dimensionless real Precipitation Precipitation measured at the climate station or locally within sites .
NA,Relationship between Reproductive Allocation and Relative Abundance among 32 Species of a Tibetan Alpine Meadow : Effects of @PHENOMENA$ and Grazing Background Understanding the relationship between @QUALITY$ and species abundance is an important goal in ecology and biodiversity science .
NA,"additional trees aluminium cadmium calcium carbon chemical leaf composition chrome cobalt copper date explanatory individual based values @MATTER$ kalium LDMC lead leaf size leaf trait location magnesium Main Experiment manganese natrium nickel nitrogen phosphorus polyphenols sample identity @ENVIRONMENT$ shrub individual shrub position SLA species stomata strontium sulfur tannin taxon tree individual tree position year zinc Find the list of keywords here : Samplecode Sample.Collector Species Year_Collected Exp_Site Exp_vicinity Exp_Plot Exp_Plot_Position TAG neighbour.tree_TAG shrub.TAG Leaf.fresh.weight Leaf.dry.weight LA SLA LDMC N C CN K Mg Ca Al Ca2 Fe K2 Mg2 Mn Na P S Zn Co Cu Pb Sr Cr Ni Cd214 Cd228 stomata.density average.length average.width Phenolics Tannin List of headers of the data columns in this dataset Prof. Helge Bruelheide , David Eichenberg , Wenzel KrÃƒÂ¶ber , Martin BÃƒÂ¶hnke , Christian Ristok Main Sites A and B of the experimantal plantations of BEF China 29Ã‚Â°08'-29Ã‚Â°11 29Ã‚Â°08'-29Ã‚Â°11 N 117Ã‚Â°90'-117Ã‚Â°93 117Ã‚Â°90'-117Ã‚Â°93 E 117.8998 118.1483 29.2852 29.10178 ######## ######## Tree and shrub species planted in the Main experiment of BEF China Tree and shrub species planted in the Main experiment of BEF China deichenberg hbruelheide wkroeber mboehnke Main Experiment : Leaf traits and chemicals from individual trees in the Main Experiment ( Site A & B ) Leaf traits and chemicals from tree species in the Main Experimental sites , including secondary compound ( total phenolic and tannin concentrations ) and information on stomata ."
have,"Comparative molecular analysis of chemolithoautotrophic bacterial diversity and @QUALITY$ from coastal saline @ENVIRONMENT$ , Gujarat , India Background Soils harbour high diversity of obligate as well as facultative chemolithoautotrophic bacteria that contribute significantly to CO2 dynamics in soil ."
NA,"Indicators : Access to clean fuels and technologies for cooking , Access to electricity , Adjusted net savings , Adjusted savings , Agricultural land , Agricultural methane emissions , Agricultural nitrous oxide emissions , Annual freshwater withdrawals , Aquaculture production , Arable land , Average precipitation in depth , Bird species , CO2 emissions , CO2 emissions from electricity and heat production , CO2 emissions from gaseous fuel consumption , CO2 emissions from liquid fuel consumption , CO2 emissions from manufacturing industries and construction , CO2 emissions from other sectors , CO2 emissions from residential buildings and commercial and public services , CO2 emissions from solid fuel consumption , CO2 emissions from transport , CO2 intensity , Capture fisheries production , Coal rents , Disaster risk reduction progress score , Droughts , Electricity production from oil , Electricity production from renewable sources , Energy intensity level of primary energy , @QUALITY$ related methane emissions , Fish species , @ENVIRONMENT$ area , Forest rents , GHG net emissions/removals by LUCF , HFC gas emissions , Land area , Land area where elevation is below 5 meters , Mammal species , Marine protected areas , Methane emissions , Methane emissions in energy sector , Mineral rents , Mortality rate attributed to household and ambient air pollution , Mortality rate attributed to unintentional poisoning , Mortality rate attributed to unsafe water , Natural gas rents , Nitrous oxide emissions , Nitrous oxide emissions in energy sector , Oil rents , Other greenhouse gas emissions , PFC gas emissions , PM2.5 air pollution , People practicing open defecation , People using at least basic drinking water services , People using at least basic sanitation services , People using safely managed drinking water services , People using safely managed sanitation services , People with basic handwashing facilities including soap and water , Plant species , Population living in areas where elevation is below 5 meters , Population living in slums , Renewable electricity output , Renewable energy consumption , Renewable internal freshwater resources , Renewable internal freshwater resources per capita , Rural land area , Rural land area where elevation is below 5 meters , Rural population living in areas where elevation is below 5 meters , SF6 gas emissions , Surface area , Terrestrial and marine protected areas , Terrestrial protected areas , Total fisheries production , Total greenhouse gas emissions , Total natural resources rents , Urban land area , Urban land area where elevation is below 5 meters , Urban population living in areas where elevation is below 5 meters , Water productivity Methodology - Registry Source : Last updated at : ######## License - Creative Commons Attribution International CC-BY environment_indicators_for_india_1 country_name Country Name string # string country_name country_iso3 Country ISO3 string # string country_iso3 year Year gyear # gYear year indicator_name Indicator Name string # string indicator_name indicator_code Indicator Code string # string indicator_code value Value number # decimal value data/environment_indicators_for_india_1.csv csv original/environment-indicators-for-india-1.csv original/environment-indicators-for-india-1.csv csv text/csv 375066 environment hxl indicators india"
NA,-- - 6 digit metal tags starting with 3 were also used for @MATTER$ items -- the reference file linking metal tags to @ORGANISM$ individual tags is called `` Tree stem reference list for the Comparative Study Sites ( CSPs ) ) ( silverID : Silver ID also used by Martin Baruffol ) CSP tree individuals were marked mostly with metal tags but also additional tags were used .
